-1.3032313622534275,inf
-1.2857383266091347,inf
-1.2682452909648418,inf
-1.250752255320549,inf
-1.2332592196762562,inf
-1.2157661840319633,inf
-1.1982731483876705,inf
-1.1807801127433777,inf
-1.1632870770990849,inf
-1.145794041454792,inf
-1.1283010058104992,inf
-1.1108079701662064,inf
-1.0933149345219135,inf
-1.0758218988776207,inf
-1.0583288632333279,inf
-1.040835827589035,inf
-1.0233427919447422,inf
-1.0058497563004494,inf
-0.9883567206561565,inf
-0.9708636850118637,inf
-0.9533706493675709,inf
-0.935877613723278,inf
-0.9183845780789852,inf
-0.9008915424346924,inf
-0.8833985067903996,inf
-0.8659054711461067,inf
-0.8484124355018139,inf
-0.8309193998575211,inf
-0.8134263642132282,inf
-0.7959333285689354,inf
-0.7784402929246426,inf
-0.7609472572803497,inf
-0.7434542216360569,inf
-0.7259611859917641,inf
-0.7084681503474712,inf
-0.6909751147031784,inf
-0.6734820790588856,inf
-0.6559890434145927,inf
-0.6384960077702999,inf
-0.6210029721260071,inf
-0.6035099364817142,inf
-0.5860169008374214,inf
-0.5685238651931286,inf
-0.5510308295488358,inf
-0.5335377939045429,inf
-0.5160447582602501,inf
-0.49855172261595726,inf
-0.48105868697166443,inf
-0.4635656513273716,inf
-0.44607261568307877,inf
-0.42857958003878593,inf
-0.4110865443944931,inf
-0.39359350875020027,inf
-0.37610047310590744,inf
-0.3586074374616146,inf
-0.3411144018173218,inf
-0.32362136617302895,inf
-0.3061283305287361,inf
-0.2886352948844433,inf
-0.27114225924015045,inf
-0.2536492235958576,inf
-0.2361561879515648,inf
-0.21866315230727196,inf
-0.20117011666297913,inf
-0.1836770810186863,inf
-0.16618404537439346,inf
-0.14869100973010063,inf
-0.1311979740858078,inf
-0.11370493844151497,inf
-0.09621190279722214,inf
-0.0787188671529293,inf
-0.061225831508636475,inf
-0.04373279586434364,inf
-0.026239760220050812,inf
-0.00874672457575798,inf
0.008746311068534851,inf
0.026239346712827682,inf
0.043732382357120514,inf
0.061225418001413345,inf
0.07871845364570618,inf
0.09621148928999901,inf
0.11370452493429184,inf
0.13119756057858467,inf
0.1486905962228775,9.582071304321289
0.16618363186717033,8.660561561584473
0.18367666751146317,8.683366775512695
0.201169703155756,7.375614166259766
0.21866273880004883,6.695313930511475
0.23615577444434166,6.738454818725586
0.2536488100886345,6.750082969665527
0.2711418457329273,6.788968563079834
0.28863488137722015,6.819643020629883
0.306127917021513,6.849721431732178
0.3236209526658058,6.872543811798096
0.34111398831009865,inf
0.3586070239543915,inf
0.3761000595986843,inf
0.39359309524297714,inf
0.41108613088727,inf
0.4285791665315628,inf
0.44607220217585564,inf
0.46356523782014847,inf
0.4810582734644413,inf
0.49855130910873413,inf
0.516044344753027,inf
0.5335373803973198,inf
0.5510304160416126,inf
0.5685234516859055,inf
0.5860164873301983,inf
0.6035095229744911,inf
0.621002558618784,inf
0.6384955942630768,inf
0.6559886299073696,inf
0.6734816655516624,inf
0.6909747011959553,inf
0.7084677368402481,inf
0.7259607724845409,inf
0.7434538081288338,inf
0.7609468437731266,inf
0.7784398794174194,inf
0.7959329150617123,inf
0.8134259507060051,inf
0.8309189863502979,inf
0.8484120219945908,inf
0.8659050576388836,inf
0.8833980932831764,inf
0.9008911289274693,inf
0.9183841645717621,inf
0.9358772002160549,inf
0.9533702358603477,inf
0.9708632715046406,inf
0.9883563071489334,inf
1.0058493427932262,inf
1.023342378437519,inf
1.040835414081812,inf
1.0583284497261047,inf
1.0758214853703976,inf
1.0933145210146904,inf
1.1108075566589832,inf
1.128300592303276,inf
1.145793627947569,inf
1.1632866635918617,inf
1.1807796992361546,inf
1.1982727348804474,inf
1.2157657705247402,inf
1.233258806169033,inf
1.2507518418133259,inf
1.2682448774576187,inf
1.2857379131019115,inf
1.3032309487462044,inf
1.3207239843904972,inf
1.33821702003479,inf
1.3557100556790829,inf
1.3732030913233757,inf
1.3906961269676685,inf
1.4081891626119614,inf
1.4256821982562542,inf
1.443175233900547,inf
1.4606682695448399,inf
1.4781613051891327,inf
1.4956543408334255,inf
1.5131473764777184,inf
1.5306404121220112,inf
1.548133447766304,inf
1.5656264834105968,inf
1.5831195190548897,inf
1.6006125546991825,inf
1.6181055903434753,inf
1.6355986259877682,inf
1.653091661632061,inf
1.6705846972763538,inf
1.6880777329206467,2.310112714767456
1.7055707685649395,1.9677364826202393
1.7230638042092323,1.7636502981185913
1.7405568398535252,1.77411687374115
1.758049875497818,1.7862440347671509
1.7755429111421108,1.778741478919983
1.7930359467864037,1.7758170366287231
1.8105289824306965,1.7935395240783691
1.8280220180749893,1.7848700284957886
1.8455150537192822,1.806725025177002
1.863008089363575,1.8118159770965576
1.8805011250078678,1.834572672843933
1.8979941606521606,1.82522714138031
1.9154871962964535,1.847211480140686
1.9329802319407463,1.860906720161438
1.9504732675850391,1.8680331707000732
1.967966303229332,1.8858641386032104
1.9854593388736248,1.9200477600097656
2.0029523745179176,1.9032254219055176
2.0204454101622105,1.9198062419891357
2.0379384458065033,1.9397692680358887
2.055431481450796,1.9450701475143433
2.072924517095089,1.9696300029754639
2.090417552739382,2.011491298675537
2.1079105883836746,2.005103826522827
2.1254036240279675,2.041046142578125
2.1428966596722603,2.0593600273132324
2.160389695316553,2.0851173400878906
2.177882730960846,2.1018054485321045
2.195375766605139,2.130436897277832
2.2128688022494316,2.158724308013916
2.2303618378937244,2.196261167526245
2.2478548735380173,2.2218239307403564
2.26534790918231,2.248871088027954
2.282840944826603,inf
2.3003339804708958,inf
2.3178270161151886,inf
2.3353200517594814,inf
2.3528130874037743,inf
2.370306123048067,inf
2.38779915869236,inf
2.4052921943366528,inf
2.4227852299809456,inf
2.4402782656252384,inf
2.4577713012695312,inf
2.475264336913824,inf
2.492757372558117,inf
2.5102504082024097,inf
2.5277434438467026,inf
2.5452364794909954,inf
2.5627295151352882,inf
2.580222550779581,inf
2.597715586423874,4.99784517288208
2.6152086220681667,4.938355445861816
2.6327016577124596,4.877315521240234
2.6501946933567524,4.826910018920898
2.6676877290010452,4.789492607116699
2.685180764645338,4.740038871765137
2.702673800289631,4.717301368713379
2.7201668359339237,4.678603649139404
2.7376598715782166,4.688683986663818
2.7551529072225094,4.90618371963501
2.772645942866802,5.085984706878662
2.790138978511095,5.321733474731445
2.807632014155388,5.542545318603516
2.8251250497996807,inf
2.8426180854439735,inf
2.8601111210882664,inf
2.877604156732559,inf
2.895097192376852,inf
2.912590228021145,inf
2.9300832636654377,inf
2.9475762993097305,inf
2.9650693349540234,inf
2.982562370598316,inf
3.000055406242609,inf
3.017548441886902,inf
3.0350414775311947,inf
3.0525345131754875,inf
3.0700275488197803,inf
3.087520584464073,inf
3.105013620108366,inf
3.122506655752659,inf
3.1399996913969517,inf
